POR	DAL	Fri, Dec 8, 2023	10:00p	2024	18762	112	125	2:15	regular
UTA	LAC	Fri, Dec 8, 2023	10:00p	2024	18206	103	117	2:21	regular
LAL	IND	Sat, Dec 9, 2023	8:30p	2024	19021	123	109	2:42	ist
CHO	MIA	Mon, Dec 11, 2023	7:00p	2024	15543	114	116	2:22	regular
DET	IND	Mon, Dec 11, 2023	7:00p	2024	14988	123	131	2:12	regular
ORL	CLE	Mon, Dec 11, 2023	7:00p	2024	19032	104	94	2:25	regular
PHI	WAS	Mon, Dec 11, 2023	7:00p	2024	19762	146	101	2:12	regular
ATL	DEN	Mon, Dec 11, 2023	7:30p	2024	17531	122	129	2:26	regular
NYK	TOR	Mon, Dec 11, 2023	7:30p	2024	19812	136	130	2:21	regular
HOU	SAS	Mon, Dec 11, 2023	8:00p	2024	16481	93	82	2:07	regular
MEM	DAL	Mon, Dec 11, 2023	8:00p	2024	16379	113	120	2:11	regular
MIL	CHI	Mon, Dec 11, 2023	8:00p	2024	17440	133	129	2:41	regular
NOP	MIN	Mon, Dec 11, 2023	8:00p	2024	16487	121	107	2:19	regular
OKC	UTA	Mon, Dec 11, 2023	8:00p	2024	16631	134	120	2:03	regular
SAC	BRK	Mon, Dec 11, 2023	10:00p	2024	17794	131	118	2:11	regular
LAC	POR	Mon, Dec 11, 2023	10:30p	2024	17102	132	127	2:28	regular
BOS	CLE	Tue, Dec 12, 2023	7:30p	2024	19156	120	113	2:02	regular
DAL	LAL	Tue, Dec 12, 2023	7:30p	2024	20377	127	125	2:21	regular
CHI	DEN	Tue, Dec 12, 2023	8:00p	2024	20775	106	114	2:20	regular
PHO	GSW	Tue, Dec 12, 2023	10:00p	2024	17071	119	116	2:38	regular
LAC	SAC	Tue, Dec 12, 2023	10:30p	2024	17060	119	99	2:11	regular
DET	PHI	Wed, Dec 13, 2023	7:00p	2024	16749	111	129	2:10	regular
WAS	NOP	Wed, Dec 13, 2023	7:00p	2024	14080	122	142	2:08	regular
MIA	CHO	Wed, Dec 13, 2023	7:30p	2024	19600	115	104	2:04	regular
TOR	ATL	Wed, Dec 13, 2023	7:30p	2024	19423	135	128	2:18	regular
HOU	MEM	Wed, Dec 13, 2023	8:00p	2024	16813	117	104	2:19	regular
MIL	IND	Wed, Dec 13, 2023	8:00p	2024	17431	140	126	2:48	regular
SAS	LAL	Wed, Dec 13, 2023	8:00p	2024	18354	119	122	2:14	regular
PHO	BRK	Wed, Dec 13, 2023	9:00p	2024	17071	112	116	2:20	regular
UTA	NYK	Wed, Dec 13, 2023	9:00p	2024	18206	117	113	2:29	regular
BOS	CLE	Thu, Dec 14, 2023	7:30p	2024	19156	116	107	2:07	regular
MIA	CHI	Thu, Dec 14, 2023	7:30p	2024	19653	116	124	2:19	regular
DAL	MIN	Thu, Dec 14, 2023	8:30p	2024	20177	101	119	2:12	regular
DEN	BRK	Thu, Dec 14, 2023	9:00p	2024	19636	124	101	2:12	regular
POR	UTA	Thu, Dec 14, 2023	10:00p	2024	17842	114	122	2:07	regular
SAC	OKC	Thu, Dec 14, 2023	10:00p	2024	17794	128	123	2:24	regular
LAC	GSW	Thu, Dec 14, 2023	10:30p	2024	19370	121	113	2:18	regular
CHO	NOP	Fri, Dec 15, 2023	7:00p	2024	16080	107	112	2:15	regular
PHI	DET	Fri, Dec 15, 2023	7:00p	2024	19761	124	92	2:11	regular
WAS	IND	Fri, Dec 15, 2023	7:00p	2024	15208	137	123	2:16	regular
BOS	ORL	Fri, Dec 15, 2023	7:30p	2024	19156	128	111	2:06	regular
SAS	LAL	Fri, Dec 15, 2023	7:30p	2024	18354	129	115	2:14	regular
TOR	ATL	Fri, Dec 15, 2023	7:30p	2024	19800	104	125	2:04	regular
MEM	HOU	Fri, Dec 15, 2023	8:00p	2024	16941	96	103	2:20	regular
PHO	NYK	Fri, Dec 15, 2023	10:00p	2024	17071	122	139	2:23	regular
MIL	DET	Sat, Dec 16, 2023	6:00p	2024	17666	146	114	2:13	regular
CHO	PHI	Sat, Dec 16, 2023	7:00p	2024	17829	82	135	2:01	regular
CLE	ATL	Sat, Dec 16, 2023	7:30p	2024	19432	127	119	2:09	regular
MIA	CHI	Sat, Dec 16, 2023	8:00p	2024	19815	118	116	2:09	regular
MIN	IND	Sat, Dec 16, 2023	8:00p	2024	18024	127	109	2:10	regular
GSW	BRK	Sat, Dec 16, 2023	8:30p	2024	18064	124	120	2:14	regular
DEN	OKC	Sat, Dec 16, 2023	9:00p	2024	19611	117	118	2:18	regular
POR	DAL	Sat, Dec 16, 2023	9:00p	2024	18439	120	131	2:12	regular
SAC	UTA	Sat, Dec 16, 2023	10:00p	2024	17794	125	104	2:06	regular
LAC	NYK	Sat, Dec 16, 2023	10:30p	2024	19370	144	122	2:15	regular
BOS	ORL	Sun, Dec 17, 2023	3:00p	2024	19156	114	97	2:10	regular
SAS	NOP	Sun, Dec 17, 2023	3:30p	2024	18354	110	146	2:06	regular
MIL	HOU	Sun, Dec 17, 2023	7:00p	2024	17341	128	119	2:21	regular
PHO	WAS	Sun, Dec 17, 2023	8:00p	2024	17071	112	108	2:26	regular
POR	GSW	Sun, Dec 17, 2023	9:00p	2024	18547	114	118	2:14	regular
CLE	HOU	Mon, Dec 18, 2023	7:00p	2024	19432	135	130	2:41	regular
IND	LAC	Mon, Dec 18, 2023	7:00p	2024	16665	127	151	2:15	regular
PHI	CHI	Mon, Dec 18, 2023	7:00p	2024	19773	104	108	2:09	regular
ATL	DET	Mon, Dec 18, 2023	7:30p	2024	17664	130	124	2:25	regular
MIA	MIN	Mon, Dec 18, 2023	7:30p	2024	19819	108	112	2:11	regular
TOR	CHO	Mon, Dec 18, 2023	7:30p	2024	19288	114	99	2:05	regular
OKC	MEM	Mon, Dec 18, 2023	8:00p	2024	16409	116	97	2:07	regular
DEN	DAL	Mon, Dec 18, 2023	9:00p	2024	19659	130	104	2:03	regular
UTA	BRK	Mon, Dec 18, 2023	9:00p	2024	18206	125	108	2:10	regular
SAC	WAS	Mon, Dec 18, 2023	10:00p	2024	17794	143	131	2:17	regular
LAL	NYK	Mon, Dec 18, 2023	10:30p	2024	18997	109	114	2:16	regular
NOP	MEM	Tue, Dec 19, 2023	7:30p	2024	18355	113	115	2:24	regular
MIL	SAS	Tue, Dec 19, 2023	8:00p	2024	17729	132	119	2:07	regular
GSW	BOS	Tue, Dec 19, 2023	10:00p	2024	18064	132	126	2:25	regular
POR	PHO	Tue, Dec 19, 2023	10:00p	2024	18233	109	104	2:17	regular
CLE	UTA	Wed, Dec 20, 2023	7:00p	2024	19432	124	116	2:07	regular
IND	CHO	Wed, Dec 20, 2023	7:00p	2024	16761	144	113	2:11	regular
ORL	MIA	Wed, Dec 20, 2023	7:00p	2024	19129	106	115	2:19	regular
PHI	MIN	Wed, Dec 20, 2023	7:00p	2024	20365	127	113	2:23	regular
BRK	NYK	Wed, Dec 20, 2023	7:30p	2024	18071	102	121	2:12	regular
TOR	DEN	Wed, Dec 20, 2023	7:30p	2024	19800	104	113	1:57	regular
CHI	LAL	Wed, Dec 20, 2023	8:00p	2024	21234	124	108	2:00	regular
HOU	ATL	Wed, Dec 20, 2023	8:00p	2024	18055	127	134	2:17	regular
DAL	LAC	Wed, Dec 20, 2023	8:30p	2024	20310	111	120	2:20	regular
SAC	BOS	Wed, Dec 20, 2023	10:00p	2024	17874	119	144	2:11	regular
DET	UTA	Thu, Dec 21, 2023	7:00p	2024	18122	111	119	2:08	regular
CLE	NOP	Thu, Dec 21, 2023	7:30p	2024	19432	104	123	1:55	regular
CHI	SAS	Thu, Dec 21, 2023	8:00p	2024	20697	114	95	2:02	regular
MEM	IND	Thu, Dec 21, 2023	8:00p	2024	18160	116	103	2:14	regular
MIL	ORL	Thu, Dec 21, 2023	8:00p	2024	17928	118	114	2:25	regular
OKC	LAC	Thu, Dec 21, 2023	8:00p	2024	18203	134	115	2:08	regular
MIN	LAL	Thu, Dec 21, 2023	9:00p	2024	18024	118	111	2:17	regular
POR	WAS	Thu, Dec 21, 2023	10:00p	2024	18690	117	118	2:23	regular
PHI	TOR	Fri, Dec 22, 2023	7:00p	2024	20230	121	111	2:13	regular
BRK	DEN	Fri, Dec 22, 2023	7:30p	2024	17732	117	122	2:17	regular
HOU	DAL	Fri, Dec 22, 2023	8:00p	2024	18055	122	96	2:09	regular
MIA	ATL	Fri, Dec 22, 2023	8:00p	2024	20029	122	113	2:19	regular
GSW	WAS	Fri, Dec 22, 2023	10:00p	2024	18064	129	118	2:16	regular
SAC	PHO	Fri, Dec 22, 2023	10:00p	2024	17794	120	105	2:18	regular
NYK	MIL	Sat, Dec 23, 2023	12:30p	2024	19812	111	130	2:11	regular
LAC	BOS	Sat, Dec 23, 2023	3:30p	2024	19370	108	145	2:09	regular
CHO	DEN	Sat, Dec 23, 2023	7:00p	2024	19165	95	102	2:09	regular
IND	ORL	Sat, Dec 23, 2023	7:00p	2024	17274	110	117	2:20	regular
NOP	HOU	Sat, Dec 23, 2023	7:00p	2024	17399	104	106	2:26	regular
ATL	MEM	Sat, Dec 23, 2023	7:30p	2024	17632	119	125	2:18	regular
BRK	DET	Sat, Dec 23, 2023	7:30p	2024	17732	126	115	2:20	regular
TOR	UTA	Sat, Dec 23, 2023	7:30p	2024	19420	119	126	2:06	regular
CHI	CLE	Sat, Dec 23, 2023	8:00p	2024	19583	95	109	2:07	regular
OKC	LAL	Sat, Dec 23, 2023	8:00p	2024	18203	120	129	2:08	regular
DAL	SAS	Sat, Dec 23, 2023	8:30p	2024	20409	144	119	2:07	regular
GSW	POR	Sat, Dec 23, 2023	8:30p	2024	18064	126	106	2:10	regular
SAC	MIN	Sat, Dec 23, 2023	10:00p	2024	17983	98	110	2:05	regular
NYK	MIL	Mon, Dec 25, 2023	12:00p	2024	19812	129	122	2:23	regular
DEN	GSW	Mon, Dec 25, 2023	2:30p	2024	19811	120	114	2:27	regular
LAL	BOS	Mon, Dec 25, 2023	5:00p	2024	18997	115	126	2:17	regular
MIA	PHI	Mon, Dec 25, 2023	8:00p	2024	20162	119	113	2:24	regular
PHO	DAL	Mon, Dec 25, 2023	10:30p	2024	17071	114	128	2:26	regular
DET	BRK	Tue, Dec 26, 2023	7:00p	2024	19811	112	118	2:27	regular
WAS	ORL	Tue, Dec 26, 2023	7:00p	2024	16293	119	127	2:20	regular
CHI	ATL	Tue, Dec 26, 2023	8:00p	2024	21420	118	113	2:18	regular
HOU	IND	Tue, Dec 26, 2023	8:00p	2024	18055	117	123	2:16	regular
NOP	MEM	Tue, Dec 26, 2023	8:00p	2024	18538	115	116	2:51	regular
OKC	MIN	Tue, Dec 26, 2023	8:00p	2024	18203	129	106	2:14	regular
SAS	UTA	Tue, Dec 26, 2023	8:00p	2024	18579	118	130	2:16	regular
POR	SAC	Tue, Dec 26, 2023	10:00p	2024	18585	130	113	2:06	regular
LAC	CHO	Tue, Dec 26, 2023	10:30p	2024	19370	113	104	2:06	regular
ORL	PHI	Wed, Dec 27, 2023	7:00p	2024	19179	92	112	2:15	regular
WAS	TOR	Wed, Dec 27, 2023	7:00p	2024	15437	102	132	2:06	regular
BRK	MIL	Wed, Dec 27, 2023	7:30p	2024	18199	122	144	2:16	regular
HOU	PHO	Wed, Dec 27, 2023	8:00p	2024	18055	113	129	2:14	regular
OKC	NYK	Wed, Dec 27, 2023	8:00p	2024	18203	129	120	2:16	regular
DAL	CLE	Wed, Dec 27, 2023	8:30p	2024	20377	110	113	2:15	regular
BOS	DET	Thu, Dec 28, 2023	7:30p	2024	19156	128	122	2:31	regular
CHI	IND	Thu, Dec 28, 2023	8:00p	2024	21568	104	120	2:13	regular
MIN	DAL	Thu, Dec 28, 2023	8:00p	2024	18024	118	110	2:24	regular
NOP	UTA	Thu, Dec 28, 2023	8:00p	2024	17753	112	105	2:07	regular
DEN	MEM	Thu, Dec 28, 2023	9:00p	2024	19733	142	105	2:06	regular
GSW	MIA	Thu, Dec 28, 2023	10:00p	2024	18064	102	114	2:18	regular
POR	SAS	Thu, Dec 28, 2023	10:00p	2024	19335	105	118	2:15	regular
LAL	CHO	Thu, Dec 28, 2023	10:30p	2024	18997	133	112	2:03	regular
ORL	NYK	Fri, Dec 29, 2023	7:00p	2024	19587	117	108	2:31	regular
WAS	BRK	Fri, Dec 29, 2023	7:00p	2024	16825	110	104	2:04	regular
ATL	SAC	Fri, Dec 29, 2023	7:30p	2024	18305	110	117	2:08	regular
BOS	TOR	Fri, Dec 29, 2023	7:30p	2024	19156	120	118	2:14	regular
CLE	MIL	Fri, Dec 29, 2023	7:30p	2024	19432	111	119	2:16	regular
HOU	PHI	Fri, Dec 29, 2023	8:00p	2024	18055	127	131	2:17	regular
DEN	OKC	Fri, Dec 29, 2023	9:00p	2024	19808	93	119	2:05	regular
PHO	CHO	Fri, Dec 29, 2023	9:00p	2024	17071	133	119	2:10	regular
POR	SAS	Fri, Dec 29, 2023	10:00p	2024	18861	134	128	2:13	regular
LAC	MEM	Fri, Dec 29, 2023	10:30p	2024	19370	117	106	2:15	regular
UTA	MIA	Sat, Dec 30, 2023	5:00p	2024	18206	117	109	2:18	regular
DET	TOR	Sat, Dec 30, 2023	6:00p	2024	18411	129	127	2:25	regular
IND	NYK	Sat, Dec 30, 2023	7:00p	2024	17274	140	126	2:14	regular
CHI	PHI	Sat, Dec 30, 2023	8:00p	2024	21648	105	92	2:10	regular
MIN	LAL	Sat, Dec 30, 2023	8:00p	2024	18024	108	106	2:29	regular
GSW	DAL	Sat, Dec 30, 2023	8:30p	2024	18064	122	132	2:13	regular
WAS	ATL	Sun, Dec 31, 2023	3:00p	2024	17042	126	130	2:18	regular
NOP	LAL	Sun, Dec 31, 2023	7:00p	2024	18434	129	109	2:07	regular
OKC	BRK	Sun, Dec 31, 2023	7:00p	2024	18203	124	108	2:19	regular
SAS	BOS	Sun, Dec 31, 2023	7:00p	2024	18886	101	134	1:57	regular
MEM	SAC	Sun, Dec 31, 2023	8:00p	2024	17794	92	123	2:06	regular
PHO	ORL	Sun, Dec 31, 2023	8:00p	2024	17071	112	107	2:06	regular
NYK	MIN	Mon, Jan 1, 2024	3:00p	2024	19812	112	106	2:28	regular
TOR	CLE	Mon, Jan 1, 2024	7:30p	2024	19800	124	121	2:28	regular
HOU	DET	Mon, Jan 1, 2024	8:00p	2024	18055	136	113	2:06	regular
MIL	IND	Mon, Jan 1, 2024	8:00p	2024	17922	113	122	2:22	regular
DEN	CHO	Mon, Jan 1, 2024	9:00p	2024	19625	111	93	2:01	regular
PHO	POR	Mon, Jan 1, 2024	9:00p	2024	17071	109	88	2:12	regular
UTA	DAL	Mon, Jan 1, 2024	9:00p	2024	18206	127	90	2:05	regular
LAC	MIA	Mon, Jan 1, 2024	10:30p	2024	19370	121	104	2:10	regular
PHI	CHI	Tue, Jan 2, 2024	7:00p	2024	19772	110	97	2:17	regular
MEM	SAS	Tue, Jan 2, 2024	8:00p	2024	17794	106	98	2:21	regular
NOP	BRK	Tue, Jan 2, 2024	8:00p	2024	16253	112	85	1:56	regular
OKC	BOS	Tue, Jan 2, 2024	8:00p	2024	18203	127	123	2:16	regular
GSW	ORL	Tue, Jan 2, 2024	10:00p	2024	18064	121	115	2:33	regular
SAC	CHO	Tue, Jan 2, 2024	10:00p	2024	17832	104	111	2:10	regular
CLE	WAS	Wed, Jan 3, 2024	7:00p	2024	19432	140	101	1:57	regular
IND	MIL	Wed, Jan 3, 2024	7:00p	2024	17274	142	130	2:35	regular
ATL	OKC	Wed, Jan 3, 2024	7:30p	2024	17770	141	138	2:27	regular
HOU	BRK	Wed, Jan 3, 2024	8:00p	2024	16563	112	101	2:15	regular
MEM	TOR	Wed, Jan 3, 2024	8:00p	2024	16385	111	116	2:13	regular
MIN	NOP	Wed, Jan 3, 2024	8:00p	2024	18024	106	117	2:11	regular
DAL	POR	Wed, Jan 3, 2024	8:30p	2024	20077	126	97	2:22	regular
NYK	CHI	Wed, Jan 3, 2024	8:30p	2024	19812	116	100	2:13	regular
PHO	LAC	Wed, Jan 3, 2024	9:00p	2024	17071	122	131	2:28	regular
UTA	DET	Wed, Jan 3, 2024	9:00p	2024	18206	154	148	2:43	regular
LAL	MIA	Wed, Jan 3, 2024	10:00p	2024	18997	96	110	2:14	regular
SAC	ORL	Wed, Jan 3, 2024	10:00p	2024	17832	138	135	2:59	regular
SAS	MIL	Thu, Jan 4, 2024	7:30p	2024	19082	121	125	2:16	regular
GSW	DEN	Thu, Jan 4, 2024	10:00p	2024	18064	127	130	2:22	regular
BOS	UTA	Fri, Jan 5, 2024	7:00p	2024	19156	126	97	2:10	regular
IND	ATL	Fri, Jan 5, 2024	7:00p	2024	17274	150	116	2:03	regular
BRK	OKC	Fri, Jan 5, 2024	7:30p	2024	18147	124	115	2:22	regular
CLE	WAS	Fri, Jan 5, 2024	7:30p	2024	19432	114	90	2:05	regular
PHI	NYK	Fri, Jan 5, 2024	7:30p	2024	20461	92	128	2:21	regular
CHI	CHO	Fri, Jan 5, 2024	8:00p	2024	21345	104	91	2:06	regular
HOU	MIN	Fri, Jan 5, 2024	8:00p	2024	18055	95	122	2:04	regular
NOP	LAC	Fri, Jan 5, 2024	8:00p	2024	18329	95	111	1:58	regular
DAL	POR	Fri, Jan 5, 2024	8:30p	2024	20162	139	103	2:05	regular
DEN	ORL	Fri, Jan 5, 2024	9:00p	2024	19659	120	122	2:15	regular
PHO	MIA	Fri, Jan 5, 2024	9:00p	2024	17071	113	97	2:07	regular
GSW	DET	Fri, Jan 5, 2024	10:00p	2024	18064	113	109	2:19	regular
LAL	MEM	Fri, Jan 5, 2024	10:00p	2024	18997	113	127	2:15	regular
SAC	TOR	Fri, Jan 5, 2024	10:00p	2024	17941	135	130	2:21	regular
IND	BOS	Sat, Jan 6, 2024	7:00p	2024	17274	101	118	2:11	regular
WAS	NYK	Sat, Jan 6, 2024	7:00p	2024	20333	105	121	2:10	regular
PHI	UTA	Sat, Jan 6, 2024	7:30p	2024	20278	109	120	2:13	regular
HOU	MIL	Sat, Jan 6, 2024	8:00p	2024	18055	112	108	2:37	regular
CLE	SAS	Sun, Jan 7, 2024	1:00p	2024	19432	117	115	2:18	regular
BRK	POR	Sun, Jan 7, 2024	3:00p	2024	17732	127	134	2:40	regular
ORL	ATL	Sun, Jan 7, 2024	6:00p	2024	19349	117	110	2:35	regular
SAC	NOP	Sun, Jan 7, 2024	6:00p	2024	17832	100	133	1:56	regular
DAL	MIN	Sun, Jan 7, 2024	7:30p	2024	20111	115	108	2:17	regular
DEN	DET	Sun, Jan 7, 2024	8:00p	2024	19623	131	114	2:15	regular
PHO	MEM	Sun, Jan 7, 2024	8:00p	2024	17071	115	121	2:21	regular
GSW	TOR	Sun, Jan 7, 2024	8:30p	2024	18064	118	133	2:00	regular
LAL	LAC	Sun, Jan 7, 2024	9:30p	2024	18997	106	103	2:16	regular
CHO	CHI	Mon, Jan 8, 2024	7:00p	2024	14418	112	119	2:18	regular
IND	BOS	Mon, Jan 8, 2024	7:00p	2024	16009	133	131	2:24	regular
WAS	OKC	Mon, Jan 8, 2024	7:00p	2024	15297	128	136	2:16	regular
MIA	HOU	Mon, Jan 8, 2024	7:30p	2024	19694	120	113	2:19	regular
MIL	UTA	Mon, Jan 8, 2024	8:00p	2024	17341	116	132	2:10	regular
LAC	PHO	Mon, Jan 8, 2024	10:30p	2024	19370	138	111	2:11	regular
DET	SAC	Tue, Jan 9, 2024	7:00p	2024	13992	110	131	2:12	regular
ORL	MIN	Tue, Jan 9, 2024	7:00p	2024	19223	92	113	2:07	regular
NYK	POR	Tue, Jan 9, 2024	7:30p	2024	19812	112	84	2:04	regular
DAL	MEM	Tue, Jan 9, 2024	8:30p	2024	20116	103	120	2:18	regular
LAL	TOR	Tue, Jan 9, 2024	10:30p	2024	18997	132	131	2:28	regular
BOS	MIN	Wed, Jan 10, 2024	7:00p	2024	19156	127	120	2:37	regular
CHO	SAC	Wed, Jan 10, 2024	7:00p	2024	14173	98	123	2:02	regular
DET	SAS	Wed, Jan 10, 2024	7:00p	2024	17833	108	130	2:05	regular
IND	WAS	Wed, Jan 10, 2024	7:00p	2024	15721	112	104	2:17	regular
ATL	PHI	Wed, Jan 10, 2024	7:30p	2024	16089	139	132	2:37	regular
MIA	OKC	Wed, Jan 10, 2024	7:30p	2024	19636	120	128	2:14	regular
CHI	HOU	Wed, Jan 10, 2024	8:00p	2024	21149	124	119	2:36	regular
GSW	NOP	Wed, Jan 10, 2024	8:30p	2024	18064	105	141	2:13	regular
UTA	DEN	Wed, Jan 10, 2024	10:00p	2024	18206	124	111	2:23	regular
LAC	TOR	Wed, Jan 10, 2024	10:30p	2024	19370	126	120	2:07	regular
CLE	BRK	Thu, Jan 11, 2024	2:00p	2024	15887	111	102	2:31	regular
MIL	BOS	Thu, Jan 11, 2024	7:30p	2024	17781	135	102	2:12	regular
OKC	POR	Thu, Jan 11, 2024	8:00p	2024	15828	139	77	1:58	regular
DAL	NYK	Thu, Jan 11, 2024	8:30p	2024	20040	128	124	2:24	regular
LAL	PHO	Thu, Jan 11, 2024	10:00p	2024	18416	109	127	2:19	regular
ATL	IND	Fri, Jan 12, 2024	7:30p	2024	15596	108	126	2:06	regular
DET	HOU	Fri, Jan 12, 2024	7:30p	2024	13987	110	112	2:10	regular
PHI	SAC	Fri, Jan 12, 2024	7:30p	2024	19766	112	93	2:16	regular
CHI	GSW	Fri, Jan 12, 2024	8:00p	2024	21153	131	140	2:19	regular
MEM	LAC	Fri, Jan 12, 2024	8:00p	2024	16617	119	128	2:07	regular
MIA	ORL	Fri, Jan 12, 2024	8:00p	2024	19650	99	96	2:27	regular
MIN	POR	Fri, Jan 12, 2024	8:00p	2024	18024	116	93	2:12	regular
SAS	CHO	Fri, Jan 12, 2024	8:00p	2024	18073	135	99	2:21	regular
UTA	TOR	Fri, Jan 12, 2024	9:30p	2024	18206	145	113	2:10	regular
DEN	NOP	Fri, Jan 12, 2024	10:00p	2024	19638	125	113	2:16	regular
BOS	HOU	Sat, Jan 13, 2024	7:00p	2024	19156	145	113	2:06	regular
ATL	WAS	Sat, Jan 13, 2024	7:30p	2024	17108	99	127	2:14	regular
MEM	NYK	Sat, Jan 13, 2024	8:00p	2024	16598	94	106	2:02	regular
MIL	GSW	Sat, Jan 13, 2024	8:00p	2024	18009	129	118	2:08	regular
OKC	ORL	Sat, Jan 13, 2024	8:00p	2024	18203	112	100	2:10	regular
DAL	NOP	Sat, Jan 13, 2024	8:30p	2024	20155	108	118	2:10	regular
SAS	CHI	Sat, Jan 13, 2024	8:30p	2024	18354	116	122	2:08	regular
UTA	LAL	Sat, Jan 13, 2024	9:30p	2024	18206	132	125	2:18	regular
DEN	IND	Sun, Jan 14, 2024	3:30p	2024	19631	117	109	2:17	regular
MIA	CHO	Sun, Jan 14, 2024	6:00p	2024	19831	104	87	2:14	regular
MIL	SAC	Sun, Jan 14, 2024	7:00p	2024	17612	143	142	2:39	regular
MIN	LAC	Sun, Jan 14, 2024	7:00p	2024	18024	109	105	2:26	regular
POR	PHO	Sun, Jan 14, 2024	9:00p	2024	18071	116	127	2:13	regular
PHI	HOU	Mon, Jan 15, 2024	1:00p	2024	20822	124	115	2:25	regular
DAL	NOP	Mon, Jan 15, 2024	2:30p	2024	20010	125	120	2:29	regular
NYK	ORL	Mon, Jan 15, 2024	3:00p	2024	19812	94	98	2:16	regular
WAS	DET	Mon, Jan 15, 2024	3:00p	2024	15156	117	129	2:06	regular
ATL	SAS	Mon, Jan 15, 2024	3:30p	2024	17447	109	99	2:17	regular
MEM	GSW	Mon, Jan 15, 2024	6:00p	2024	16612	116	107	2:22	regular
CLE	CHI	Mon, Jan 15, 2024	7:00p	2024	19432	109	91	2:10	regular
BRK	MIA	Mon, Jan 15, 2024	7:30p	2024	17893	95	96	2:28	regular
TOR	BOS	Mon, Jan 15, 2024	7:30p	2024	19278	96	105	2:06	regular
UTA	IND	Mon, Jan 15, 2024	9:00p	2024	18206	132	105	2:15	regular
LAL	OKC	Mon, Jan 15, 2024	10:30p	2024	18997	112	105	2:05	regular
PHI	DEN	Tue, Jan 16, 2024	7:30p	2024	19775	126	121	2:28	regular
PHO	SAC	Tue, Jan 16, 2024	9:00p	2024	17071	119	117	2:14	regular
LAC	OKC	Tue, Jan 16, 2024	10:00p	2024	19370	128	117	2:20	regular
DET	MIN	Wed, Jan 17, 2024	7:00p	2024	16022	117	124	2:07	regular
ATL	ORL	Wed, Jan 17, 2024	7:30p	2024	14541	106	104	2:14	regular
BOS	SAS	Wed, Jan 17, 2024	7:30p	2024	19156	117	98	2:00	regular
CLE	MIL	Wed, Jan 17, 2024	7:30p	2024	19432	135	95	2:02	regular
NYK	HOU	Wed, Jan 17, 2024	7:30p	2024	19439	109	94	2:15	regular
TOR	MIA	Wed, Jan 17, 2024	7:30p	2024	19631	121	97	2:01	regular
NOP	CHO	Wed, Jan 17, 2024	8:00p	2024	16093	132	112	2:04	regular
LAL	DAL	Wed, Jan 17, 2024	8:30p	2024	18338	127	110	2:17	regular
POR	BRK	Wed, Jan 17, 2024	10:00p	2024	17021	105	103	2:13	regular
NYK	WAS	Thu, Jan 18, 2024	7:30p	2024	19466	113	109	2:24	regular
TOR	CHI	Thu, Jan 18, 2024	7:30p	2024	19312	110	116	2:13	regular
UTA	OKC	Thu, Jan 18, 2024	9:00p	2024	18206	129	134	2:24	regular
MIN	MEM	Thu, Jan 18, 2024	10:00p	2024	18024	118	103	2:15	regular
SAC	IND	Thu, Jan 18, 2024	10:00p	2024	17832	121	126	2:24	regular
CHO	SAS	Fri, Jan 19, 2024	7:00p	2024	19093	124	120	2:10	regular
ORL	PHI	Fri, Jan 19, 2024	7:00p	2024	19063	109	124	2:16	regular
BOS	DEN	Fri, Jan 19, 2024	7:30p	2024	19156	100	102	2:12	regular
MIA	ATL	Fri, Jan 19, 2024	8:00p	2024	20040	108	109	2:34	regular
NOP	PHO	Fri, Jan 19, 2024	8:00p	2024	18686	109	123	2:07	regular
POR	IND	Fri, Jan 19, 2024	10:00p	2024	18595	118	115	2:26	regular
LAL	BRK	Fri, Jan 19, 2024	10:30p	2024	18997	112	130	2:11	regular
DET	MIL	Sat, Jan 20, 2024	3:00p	2024	19996	135	141	2:27	regular
CHO	PHI	Sat, Jan 20, 2024	7:00p	2024	18261	89	97	2:09	regular
WAS	SAS	Sat, Jan 20, 2024	7:00p	2024	17922	127	131	2:17	regular
ATL	CLE	Sat, Jan 20, 2024	7:30p	2024	17047	95	116	2:04	regular
NYK	TOR	Sat, Jan 20, 2024	7:30p	2024	19812	126	100	2:11	regular
CHI	MEM	Sat, Jan 20, 2024	8:00p	2024	21441	125	96	2:07	regular
HOU	UTA	Sat, Jan 20, 2024	8:00p	2024	16618	127	126	2:41	regular
MIN	OKC	Sat, Jan 20, 2024	8:00p	2024	18024	97	102	2:24	regular
LAC	BRK	Sun, Jan 21, 2024	3:30p	2024	19370	125	114	2:20	regular
ORL	MIA	Sun, Jan 21, 2024	6:00p	2024	18102	105	87	2:17	regular
WAS	DEN	Sun, Jan 21, 2024	6:00p	2024	17107	104	113	2:09	regular
HOU	BOS	Sun, Jan 21, 2024	7:00p	2024	18055	107	116	2:09	regular
PHO	IND	Sun, Jan 21, 2024	8:00p	2024	17071	117	110	2:19	regular
LAL	POR	Sun, Jan 21, 2024	10:00p	2024	18997	134	110	2:04	regular
DET	MIL	Mon, Jan 22, 2024	7:00p	2024	17201	113	122	2:19	regular
ORL	CLE	Mon, Jan 22, 2024	7:00p	2024	19301	99	126	2:12	regular
PHI	SAS	Mon, Jan 22, 2024	7:00p	2024	20511	133	123	2:19	regular
TOR	MEM	Mon, Jan 22, 2024	7:30p	2024	18577	100	108	2:06	regular
