TOR	SAC	Wed, Mar 20, 2024	7:30p	2024	18641	89	123	2:05
TOR	OKC	Fri, Mar 22, 2024	7:00p	2024	19601	103	123	2:01
WAS	TOR	Sat, Mar 23, 2024	8:00p	2024	15746	112	109	2:20
TOR	BRK	Mon, Mar 25, 2024	7:30p	2024	18376	88	96	2:07
TOR	NYK	Wed, Mar 27, 2024	7:30p	2024	19133	101	145	2:06
TOR	PHI	Sun, Mar 31, 2024	6:00p	2024	19114	120	135	2:09
TOR	LAL	Tue, Apr 2, 2024	7:00p	2024	19800	111	128	2:06
MIN	TOR	Wed, Apr 3, 2024	8:00p	2024	18024	133	85	2:00
MIL	TOR	Fri, Apr 5, 2024	8:00p	2024	17750	111	117	2:21
TOR	WAS	Sun, Apr 7, 2024	6:00p	2024	19502	130	122	2:23
TOR	IND	Tue, Apr 9, 2024	7:00p	2024	19325	123	140	2:17
BRK	TOR	Wed, Apr 10, 2024	7:30p	2024	17732	106	102	2:20
MIA	TOR	Fri, Apr 12, 2024	8:00p	2024	19600	125	103	2:07
MIA	TOR	Sun, Apr 14, 2024	1:00p	2024	19600	118	103	2:06
