POR	LAC	Fri, Mar 22, 2024	10:00p	2024	18660	117	125	2:05
LAC	PHI	Sun, Mar 24, 2024	3:30p	2024	19370	107	121	2:01
LAC	IND	Mon, Mar 25, 2024	10:30p	2024	19370	116	133	2:06
PHI	LAC	Wed, Mar 27, 2024	7:30p	2024	21022	107	108	2:23
ORL	LAC	Fri, Mar 29, 2024	7:00p	2024	19452	97	100	2:10
CHO	LAC	Sun, Mar 31, 2024	6:00p	2024	15941	118	130	2:12
SAC	LAC	Tue, Apr 2, 2024	10:00p	2024	17832	109	95	2:12
LAC	DEN	Thu, Apr 4, 2024	10:00p	2024	19370	102	100	2:33
LAC	UTA	Fri, Apr 5, 2024	10:30p	2024	19370	131	102	2:04
LAC	CLE	Sun, Apr 7, 2024	3:30p	2024	19370	120	118	2:19
PHO	LAC	Tue, Apr 9, 2024	10:00p	2024	17071	92	105	2:11
LAC	PHO	Wed, Apr 10, 2024	10:30p	2024	19370	108	124	2:02
LAC	UTA	Fri, Apr 12, 2024	10:30p	2024	19370	109	110	2:07
LAC	HOU	Sun, Apr 14, 2024	3:30p	2024	19370	105	116	1:55
LAC	DAL	Sun, Apr 21, 2024	3:30p	2024	19370	109	97	2:22
LAC	DAL	Tue, Apr 23, 2024	10:00p	2024	19370	93	96	2:35
DAL	LAC	Fri, Apr 26, 2024	8:00p	2024	20402	101	90	2:28
DAL	LAC	Sun, Apr 28, 2024	3:30p	2024	20411	111	116	2:36
LAC	DAL	Wed, May 1, 2024	10:00p	2024	19370	93	123	2:16
DAL	LAC	Fri, May 3, 2024	9:30p	2024	20625	114	101	2:35
