OKC	UTA	Wed, Mar 20, 2024	8:00p	2024	18203	119	107	2:15
DAL	UTA	Thu, Mar 21, 2024	8:30p	2024	20277	113	97	2:19
HOU	UTA	Sat, Mar 23, 2024	8:00p	2024	18055	147	119	2:10
UTA	DAL	Mon, Mar 25, 2024	9:00p	2024	18206	105	115	2:05
UTA	SAS	Wed, Mar 27, 2024	9:00p	2024	18206	111	118	2:12
UTA	HOU	Fri, Mar 29, 2024	9:30p	2024	18206	100	101	2:12
SAC	UTA	Sun, Mar 31, 2024	9:00p	2024	18332	127	106	2:13
UTA	CLE	Tue, Apr 2, 2024	9:00p	2024	18206	113	129	2:05
LAC	UTA	Fri, Apr 5, 2024	10:30p	2024	19370	131	102	2:04
GSW	UTA	Sun, Apr 7, 2024	8:30p	2024	18064	118	110	2:07
UTA	DEN	Tue, Apr 9, 2024	9:00p	2024	18206	95	111	1:58
UTA	HOU	Thu, Apr 11, 2024	9:00p	2024	18206	124	121	2:18
LAC	UTA	Fri, Apr 12, 2024	10:30p	2024	19370	109	110	2:07
GSW	UTA	Sun, Apr 14, 2024	3:30p	2024	18064	123	116	2:04
