ORL	NOP	Thu, Mar 21, 2024	7:00p	2024	17094	121	106	2:09
MIA	NOP	Fri, Mar 22, 2024	8:00p	2024	19727	88	111	1:57
DET	NOP	Sun, Mar 24, 2024	3:00p	2024	19922	101	114	2:08
NOP	OKC	Tue, Mar 26, 2024	8:00p	2024	17436	112	119	2:10
NOP	MIL	Thu, Mar 28, 2024	8:00p	2024	17484	107	100	2:20
NOP	BOS	Sat, Mar 30, 2024	5:00p	2024	17932	92	104	2:01
NOP	PHO	Mon, Apr 1, 2024	8:00p	2024	17753	111	124	2:14
NOP	ORL	Wed, Apr 3, 2024	8:00p	2024	16427	108	117	
NOP	SAS	Fri, Apr 5, 2024	8:00p	2024	17422	109	111	2:01
PHO	NOP	Sun, Apr 7, 2024	6:00p	2024	17071	105	113	2:13
POR	NOP	Tue, Apr 9, 2024	10:00p	2024	18341	100	110	2:01
SAC	NOP	Thu, Apr 11, 2024	10:00p	2024	17832	123	135	2:17
GSW	NOP	Fri, Apr 12, 2024	10:00p	2024	18064	109	114	2:13
NOP	LAL	Sun, Apr 14, 2024	3:30p	2024	18633	108	124	2:16
NOP	LAL	Tue, Apr 16, 2024	7:30p	2024	18591	106	110	2:33
NOP	SAC	Fri, Apr 19, 2024	9:30p	2024	18656	105	98	2:22
OKC	NOP	Sun, Apr 21, 2024	9:30p	2024	18203	94	92	2:21
OKC	NOP	Wed, Apr 24, 2024	9:30p	2024	18203	124	92	2:18
NOP	OKC	Sat, Apr 27, 2024	3:30p	2024	18659	85	106	2:17
NOP	OKC	Mon, Apr 29, 2024	8:30p	2024	18487	89	97	2:24
